openml_task,flow,area_under_roc_curve,NumberOfBinaryFeatures,MajorityClassSize,PercentageOfInstancesWithMissingValues,NumberOfInstances,NumberOfClasses,NumberOfInstancesWithMissingValues,NumberOfSymbolicFeatures,PercentageOfMissingValues,NumberOfFeatures,MinorityClassSize,PercentageOfBinaryFeatures,Dimensionality,PercentageOfNumericFeatures,NumberOfMissingValues,PercentageOfSymbolicFeatures,MajorityClassPercentage,NumberOfNumericFeatures
PizzaCutter3_task-7549,ada,0.585209,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,avNNet,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,bdk,0.49957,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,binomial,0.592223,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,blackboost,0.498908,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,boosting,0.57932,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,cforest,0.510173,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,ctree,0.497817,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,dbnDNN,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,extraTrees,0.563224,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,gbm,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,glmboost,0.529975,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,glmnet,0.529975,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,hdrda,0.613116,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,IBk,0.611281,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,J48,0.581422,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,JRip,0.588518,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,kknn,0.593431,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,ksvm,0.505691,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,lda,0.608087,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,LiblineaRL1LogReg,0.558857,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,LiblineaRL2LogReg,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,logreg,0.592223,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,lqa,0.537419,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,mlp,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,multinom,0.59616,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,naiveBayes,0.585514,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,neuralnet,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,nnet,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,nnTrain,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,nodeHarvest,0.502299,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,OneR,0.534028,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,pamr,0.519487,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,PART,0.539718,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,plsdaCaret,0.499454,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,probit,0.592769,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,randomForest,0.568915,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,randomForestSRC,0.561587,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,ranger,0.55765,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,rda,0.532725,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,rotationForest,0.544085,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,rpart,0.578891,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,saeDNN,0.5,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,sda,0.643705,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,sparseLDA,0.499957,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,svm,0.505691,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,xgboost,0.599354,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
PizzaCutter3_task-7549,xyf,0.501556,1,916,0,1043,2,0,1,0,38,127,2.631578947368421,0.0364333652924257,97.36842105263158,0,2.631578947368421,87.823585810163,37
hayes-roth_task-3837,ada,0.798838,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,avNNet,0.781772,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,bartMachine,0.805011,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,bdk,0.738199,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,binomial,0.675381,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,blackboost,0.716776,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,boosting,0.750545,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,cforest,0.805011,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,ctree,0.618736,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,dbnDNN,0.499637,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,extraTrees,0.809368,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,gbm,0.5,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,glmboost,0.644517,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,glmnet,0.659405,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,hdrda,0.638344,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,IBk,0.74764,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,J48,0.750545,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,JRip,0.805011,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,kknn,0.657226,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,ksvm,0.775599,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,lda,0.644517,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,LiblineaRL1LogReg,0.73602,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,LiblineaRL2LogReg,0.748366,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,logreg,0.675381,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,lqa,0.659405,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,mda,0.633624,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,mlp,0.775599,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,multinom,0.675381,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,naiveBayes,0.608932,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,neuralnet,0.77451,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,nnet,0.750908,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,nnTrain,0.499637,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,nodeHarvest,0.65069,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,OneR,0.554829,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,PART,0.781409,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,plr,0.675381,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,plsdaCaret,0.644517,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,probit,0.638344,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,qda,0.608932,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,randomForest,0.755628,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,randomForestSRC,0.743282,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,ranger,0.749455,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,rda,0.634713,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,rotationForest,0.785403,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,rpart,0.805011,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,saeDNN,0.5,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,sda,0.65069,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,sparseLDA,0.5,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,svm,0.775599,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,weka.ZeroR,0.5,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,xgboost,0.749455,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
hayes-roth_task-3837,xyf,0.759259,1,81,0,132,2,0,1,0,5,51,20,0.03787878787878788,80,0,20,61.36363636363637,4
iris_task-7555,avNNet,0.975,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,bdk,0.955,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,boosting,0.96,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,cforest,0.965,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,ctree,0.96,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,dbnDNN,0.5,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,glmnet,0.965,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,IBk,0.965,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,J48,0.96,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,JRip,0.935,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,lda,0.985,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,LiblineaRL1LogReg,0.96,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,LiblineaRL2LogReg,0.965,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,mda,0.985,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,multinom,0.985,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,nnTrain,0.6,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,OneR,0.94,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,PART,0.955,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,qda,0.98,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,randomForest,0.97,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,ranger,0.97,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,rpart,0.955,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,sda,0.985,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,xgboost,0.965,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
iris_task-7555,xyf,0.97,0,50,0,150,3,0,1,0,5,50,0,0.03333333333333333,0.8,0,0.2,0.3333333333333333,4
MegaWatt1_task-7556,ada,0.600049,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,avNNet,0.5,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,bartMachine,0.534825,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,bdk,0.493363,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,binomial,0.586775,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,blackboost,0.5,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,boosting,0.58235,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,cforest,0.495575,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,ctree,0.617175,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,dbnDNN,0.5,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,extraTrees,0.603081,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,gbm,0.5,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,glmboost,0.585955,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,glmnet,0.588168,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,hdrda,0.619387,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,IBk,0.57432,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,J48,0.626024,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,JRip,0.58235,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,kknn,0.603081,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,ksvm,0.514094,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,lda,0.614962,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,LiblineaRL1LogReg,0.62078,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,LiblineaRL2LogReg,0.509669,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,logreg,0.586775,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
MegaWatt1_task-7556,lqa,0.585955,1,226,0,253,2,0,1,0,38,27,2.631578947368421,0.15019762845849802,97.36842105263158,0,2.631578947368421,89.32806324110672,37
